date,room_number,room_type,number_of_guests,check_in,check_out,stayover,occupancy_rate,season,day_of_week,cleaning_type,cleaning_time_minutes,housekeeper_team,inspection_result,reclean_required,cleaning_product_ml,room_readiness_time,ready_by_13
2025-04-04,140,Standard,2,True,True,False,0.84,Spring,Friday,Checkout,33.0,Team A,Pass,False,120.4,11:06,True
2025-04-04,201,Superior,1,False,False,True,0.84,Spring,Friday,Stayover,25.5,Team B,Pass,False,90.4,09:48,True
2025-04-04,202,Superior,2,False,False,True,0.84,Spring,Friday,Stayover,24.1,Team C,Pass,False,73.2,10:41,True
2025-04-04,203,Superior,4,False,False,True,0.84,Spring,Friday,Stayover,33.4,Team D,Pass,False,112.2,08:43,True
2025-04-04,204,Superior,1,True,True,False,0.84,Spring,Friday,Checkout,43.7,Team E,Pass,False,138.9,10:23,True
2025-04-04,205,Superior,4,False,False,True,0.84,Spring,Friday,Stayover,31.4,Team F,Pass,False,128.5,10:52,True
2025-04-04,206,Superior,1,True,True,False,0.84,Spring,Friday,Checkout,39.0,Team A,Pass,False,158.7,12:06,True
2025-04-04,207,Superior,2,False,False,True,0.84,Spring,Friday,Stayover,24.8,Team B,Pass,False,103.9,09:44,True
2025-04-04,208,Superior,4,False,False,True,0.84,Spring,Friday,Stayover,14.5,Team C,Fail,False,109.3,09:10,True
2025-04-04,211,Superior,2,True,True,False,0.84,Spring,Friday,Checkout,38.6,Team F,Pass,False,137.6,12:21,True
2025-04-04,212,Superior,3,True,True,False,0.84,Spring,Friday,Checkout,47.4,Team A,Pass,False,152.6,11:29,True
2025-04-04,213,Superior,4,False,False,True,0.84,Spring,Friday,Stayover,33.6,Team B,Pass,False,141.2,11:23,True
2025-04-04,214,Superior,1,True,True,False,0.84,Spring,Friday,Checkout,39.9,Team C,Fail,True,137.7,11:53,True
2025-04-04,215,Superior,2,True,True,False,0.84,Spring,Friday,Checkout,36.7,Team D,Fail,True,150.5,10:42,True
2025-04-04,216,Superior,4,False,False,True,0.84,Spring,Friday,Stayover,27.0,Team E,Pass,False,112.1,09:37,True
2025-04-04,217,Superior,3,False,False,True,0.84,Spring,Friday,Stayover,20.5,Team F,Pass,False,100.4,09:40,True
2025-04-04,218,Superior,1,False,False,True,0.84,Spring,Friday,Stayover,24.4,Team A,Pass,False,91.5,08:52,True
2025-04-04,219,Superior,4,False,False,True,0.84,Spring,Friday,Stayover,30.7,Team B,Pass,False,111.9,10:42,True
2025-04-04,221,Superior,1,False,False,True,0.84,Spring,Friday,Stayover,25.1,Team D,Pass,False,108.8,11:49,True
2025-04-04,222,Superior,1,False,False,True,0.84,Spring,Friday,Stayover,21.7,Team E,Pass,False,63.5,09:45,True
2025-04-04,224,Superior,3,False,False,True,0.84,Spring,Friday,Stayover,31.4,Team A,Pass,False,106.8,08:48,True
2025-04-04,225,Superior,1,True,True,False,0.84,Spring,Friday,Checkout,40.5,Team B,Fail,False,147.6,09:18,True
2025-04-04,226,Superior,1,False,False,True,0.84,Spring,Friday,Stayover,15.8,Team C,Pass,False,76.2,11:12,True
2025-04-04,227,Superior,4,True,True,False,0.84,Spring,Friday,Checkout,45.3,Team D,Pass,False,160.7,11:13,True
2025-04-04,228,Superior,2,False,False,True,0.84,Spring,Friday,Stayover,24.5,Team E,Pass,False,70.6,09:53,True
2025-04-04,230,Superior,1,True,True,False,0.84,Spring,Friday,Checkout,35.9,Team A,Pass,False,152.3,10:06,True
2025-04-04,231,Superior,1,False,False,True,0.84,Spring,Friday,Stayover,22.9,Team B,Pass,False,90.8,09:07,True
2025-04-04,232,Superior,3,True,True,False,0.84,Spring,Friday,Checkout,42.3,Team C,Pass,False,157.1,08:58,True
2025-04-04,233,Superior,1,True,True,False,0.84,Spring,Friday,Checkout,33.3,Team D,Pass,False,156.3,11:38,True
2025-04-04,234,Superior,2,False,False,True,0.84,Spring,Friday,Stayover,25.6,Team E,Pass,False,107.4,11:20,True
2025-04-04,235,Superior,3,False,False,True,0.84,Spring,Friday,Stayover,26.3,Team F,Pass,False,121.9,10:09,True
2025-04-04,236,Superior,4,False,False,True,0.84,Spring,Friday,Stayover,25.0,Team A,Pass,False,103.6,08:51,True
2025-04-04,237,Superior,1,True,True,False,0.84,Spring,Friday,Checkout,41.0,Team B,Pass,False,155.9,08:57,True
2025-04-04,238,Superior,2,False,False,True,0.84,Spring,Friday,Stayover,34.4,Team C,Pass,False,125.2,08:59,True
2025-04-04,239,Superior,1,False,False,True,0.84,Spring,Friday,Stayover,22.9,Team D,Pass,False,90.1,10:24,True
2025-04-04,240,Superior,2,False,False,True,0.84,Spring,Friday,Stayover,28.1,Team E,Pass,False,88.6,10:44,True
2025-04-04,301,Suite,1,True,True,False,0.84,Spring,Friday,Checkout,47.3,Team F,Pass,False,214.0,10:24,True
2025-04-04,303,Suite,4,False,False,True,0.84,Spring,Friday,Stayover,42.9,Team B,Pass,False,143.6,12:12,True
2025-04-04,304,Suite,3,False,False,True,0.84,Spring,Friday,Stayover,43.1,Team C,Pass,False,156.5,11:38,True
2025-04-04,305,Suite,2,True,True,False,0.84,Spring,Friday,Checkout,55.8,Team D,Pass,False,222.0,10:36,True
2025-04-04,306,Suite,4,False,False,True,0.84,Spring,Friday,Stayover,47.9,Team E,Pass,False,157.8,09:23,True
2025-04-04,308,Suite,3,False,False,True,0.84,Spring,Friday,Stayover,48.4,Team A,Pass,False,167.3,11:53,True
2025-04-04,309,Suite,4,True,True,False,0.84,Spring,Friday,Checkout,61.2,Team B,Pass,False,223.2,12:26,True
2025-04-04,310,Suite,2,False,False,True,0.84,Spring,Friday,Stayover,45.6,Team C,Pass,False,139.6,11:57,True
2025-04-04,311,Suite,2,False,False,True,0.84,Spring,Friday,Stayover,40.8,Team D,Pass,False,129.7,10:13,True
2025-04-04,312,Suite,1,False,False,True,0.84,Spring,Friday,Stayover,37.0,Team E,Pass,False,127.4,10:56,True
2025-04-04,313,Suite,3,True,True,False,0.84,Spring,Friday,Checkout,58.4,Team F,Pass,False,232.4,12:02,True
2025-04-04,314,Suite,3,False,False,True,0.84,Spring,Friday,Stayover,38.3,Team A,Pass,False,177.2,11:26,True
2025-04-04,315,Suite,4,True,True,False,0.84,Spring,Friday,Checkout,58.2,Team B,Pass,False,245.0,11:32,True
2025-04-04,316,Suite,4,False,False,True,0.84,Spring,Friday,Stayover,38.7,Team C,Pass,False,175.0,10:47,True
2025-04-04,317,Suite,4,True,True,False,0.84,Spring,Friday,Checkout,64.4,Team D,Pass,False,228.8,11:52,True
2025-04-04,318,Suite,1,False,False,True,0.84,Spring,Friday,Stayover,38.8,Team E,Pass,False,125.8,11:51,True
2025-04-04,319,Suite,1,False,False,True,0.84,Spring,Friday,Stayover,39.0,Team F,Pass,False,119.5,10:30,True
2025-04-04,320,Suite,1,False,False,True,0.84,Spring,Friday,Stayover,38.8,Team A,Pass,False,127.9,11:33,True
2025-04-05,101,Standard,2,True,True,False,0.764,Spring,Saturday,Checkout,35.6,Team E,Pass,False,102.5,10:40,True
2025-04-05,102,Standard,2,True,True,False,0.764,Spring,Saturday,Checkout,36.3,Team F,Pass,False,116.6,11:56,True
2025-04-05,104,Standard,1,True,True,False,0.764,Spring,Saturday,Checkout,30.6,Team B,Pass,False,104.3,11:55,True
2025-04-05,106,Standard,1,False,False,True,0.764,Spring,Saturday,Stayover,18.0,Team D,Pass,False,90.3,08:38,True
2025-04-05,108,Standard,1,False,False,True,0.764,Spring,Saturday,Stayover,16.3,Team F,Pass,False,88.5,11:51,True
2025-04-05,109,Standard,1,False,False,True,0.764,Spring,Saturday,Stayover,18.0,Team A,Pass,False,81.1,08:31,True
2025-04-05,111,Standard,1,True,True,False,0.764,Spring,Saturday,Checkout,32.7,Team C,Pass,False,126.1,10:23,True
2025-04-05,112,Standard,2,False,False,True,0.764,Spring,Saturday,Stayover,15.1,Team D,Pass,False,69.8,09:27,True
2025-04-05,114,Standard,2,False,False,True,0.764,Spring,Saturday,Stayover,21.0,Team F,Fail,True,52.4,09:42,True
2025-04-05,116,Standard,2,True,True,False,0.764,Spring,Saturday,Checkout,39.7,Team B,Pass,False,116.1,10:37,True
2025-04-05,117,Standard,1,True,True,False,0.764,Spring,Saturday,Checkout,37.2,Team C,Pass,False,105.7,09:33,True
2025-04-05,118,Standard,2,True,True,False,0.764,Spring,Saturday,Checkout,33.4,Team D,Pass,False,110.0,10:38,True
2025-04-05,119,Standard,1,True,True,False,0.764,Spring,Saturday,Checkout,32.9,Team E,Pass,False,110.6,09:38,True
2025-04-05,120,Standard,2,False,False,True,0.764,Spring,Saturday,Stayover,23.2,Team F,Pass,False,71.7,09:13,True
2025-04-05,121,Standard,2,False,False,True,0.764,Spring,Saturday,Stayover,24.8,Team A,Pass,False,81.8,10:56,True
2025-04-05,122,Standard,1,True,True,False,0.764,Spring,Saturday,Checkout,36.0,Team B,Pass,False,109.5,08:45,True
2025-04-05,123,Standard,2,False,False,True,0.764,Spring,Saturday,Stayover,19.5,Team C,Pass,False,53.1,09:54,True
2025-04-05,124,Standard,1,True,True,False,0.764,Spring,Saturday,Checkout,30.3,Team D,Pass,False,93.6,10:36,True
2025-04-05,125,Standard,2,True,True,False,0.764,Spring,Saturday,Checkout,39.4,Team E,Fail,True,122.7,09:52,True
2025-04-05,126,Standard,1,False,False,True,0.764,Spring,Saturday,Stayover,12.8,Team F,Pass,False,46.1,08:19,True
2025-04-05,127,Standard,1,False,False,True,0.764,Spring,Saturday,Stayover,21.1,Team A,Pass,False,63.9,11:46,True
2025-04-05,128,Standard,2,False,False,True,0.764,Spring,Saturday,Stayover,21.0,Team B,Pass,False,66.3,11:21,True
2025-04-05,130,Standard,2,False,False,True,0.764,Spring,Saturday,Stayover,26.0,Team D,Pass,False,75.3,08:57,True
2025-04-05,132,Standard,2,False,False,True,0.764,Spring,Saturday,Stayover,20.4,Team F,Pass,False,84.1,11:35,True
2025-04-05,134,Standard,1,True,True,False,0.764,Spring,Saturday,Checkout,28.5,Team B,Pass,False,104.5,11:29,True
2025-04-05,135,Standard,1,False,False,True,0.764,Spring,Saturday,Stayover,17.8,Team C,Pass,False,46.2,10:46,True
2025-04-05,136,Standard,1,False,False,True,0.764,Spring,Saturday,Stayover,26.6,Team D,Pass,False,68.4,11:00,True
2025-04-05,137,Standard,1,True,True,False,0.764,Spring,Saturday,Checkout,35.7,Team E,Pass,False,103.5,11:42,True
2025-04-05,139,Standard,1,True,True,False,0.764,Spring,Saturday,Checkout,35.1,Team A,Pass,False,127.3,10:49,True
2025-04-05,201,Superior,4,True,True,False,0.764,Spring,Saturday,Checkout,42.6,Team C,Fail,True,197.3,11:00,True
2025-04-05,202,Superior,2,False,False,True,0.764,Spring,Saturday,Stayover,20.7,Team D,Pass,False,87.7,11:45,True
2025-04-05,203,Superior,3,True,True,False,0.764,Spring,Saturday,Checkout,35.8,Team E,Fail,True,163.6,09:57,True
2025-04-05,204,Superior,3,True,True,False,0.764,Spring,Saturday,Checkout,40.1,Team F,Pass,False,149.1,09:54,True
2025-04-05,206,Superior,1,True,True,False,0.764,Spring,Saturday,Checkout,50.9,Team B,Pass,False,135.6,10:22,True
2025-04-05,207,Superior,3,True,True,False,0.764,Spring,Saturday,Checkout,43.0,Team C,Pass,False,143.9,09:08,True
2025-04-05,208,Superior,3,False,False,True,0.764,Spring,Saturday,Stayover,28.7,Team D,Pass,False,78.5,08:54,True
2025-04-05,209,Superior,2,False,False,True,0.764,Spring,Saturday,Stayover,27.9,Team E,Fail,False,74.6,11:53,True
2025-04-05,210,Superior,3,False,False,True,0.764,Spring,Saturday,Stayover,33.1,Team F,Pass,False,95.0,09:22,True
2025-04-05,211,Superior,2,True,True,False,0.764,Spring,Saturday,Checkout,49.8,Team A,Fail,False,161.9,10:18,True
2025-04-05,212,Superior,4,False,False,True,0.764,Spring,Saturday,Stayover,34.5,Team B,Pass,False,117.5,11:47,True
2025-04-05,213,Superior,4,False,False,True,0.764,Spring,Saturday,Stayover,33.6,Team C,Pass,False,95.5,10:54,True
2025-04-05,214,Superior,1,False,False,True,0.764,Spring,Saturday,Stayover,18.4,Team D,Pass,False,80.3,11:37,True
2025-04-05,215,Superior,1,True,True,False,0.764,Spring,Saturday,Checkout,43.2,Team E,Fail,True,137.9,11:56,True
2025-04-05,216,Superior,3,True,True,False,0.764,Spring,Saturday,Checkout,37.3,Team F,Pass,False,145.7,11:00,True
2025-04-05,217,Superior,4,False,False,True,0.764,Spring,Saturday,Stayover,30.9,Team A,Fail,False,135.9,11:22,True
2025-04-05,218,Superior,3,False,False,True,0.764,Spring,Saturday,Stayover,26.2,Team B,Pass,False,132.2,09:05,True
2025-04-05,221,Superior,4,False,False,True,0.764,Spring,Saturday,Stayover,18.0,Team E,Fail,True,115.4,09:10,True
2025-04-05,222,Superior,4,False,False,True,0.764,Spring,Saturday,Stayover,24.9,Team F,Pass,False,133.5,09:12,True
2025-04-05,224,Superior,2,False,False,True,0.764,Spring,Saturday,Stayover,22.3,Team B,Pass,False,95.9,09:36,True
2025-04-05,225,Superior,1,False,False,True,0.764,Spring,Saturday,Stayover,22.6,Team C,Pass,False,77.3,10:39,True
2025-04-05,226,Superior,3,False,False,True,0.764,Spring,Saturday,Stayover,33.2,Team D,Pass,False,121.3,10:29,True
2025-04-05,227,Superior,3,False,False,True,0.764,Spring,Saturday,Stayover,25.6,Team E,Pass,False,91.6,10:02,True
2025-04-05,229,Superior,2,False,False,True,0.764,Spring,Saturday,Stayover,21.8,Team A,Pass,False,105.6,10:28,True
2025-04-05,230,Superior,4,False,False,True,0.764,Spring,Saturday,Stayover,27.1,Team B,Pass,False,107.3,09:26,True
2025-04-05,231,Superior,4,False,False,True,0.764,Spring,Saturday,Stayover,26.1,Team C,Pass,False,108.1,08:38,True
2025-04-05,233,Superior,3,False,False,True,0.764,Spring,Saturday,Stayover,26.7,Team E,Pass,False,127.4,10:51,True
2025-04-05,234,Superior,1,False,False,True,0.764,Spring,Saturday,Stayover,26.4,Team F,Pass,False,82.7,09:24,True
2025-04-05,235,Superior,1,False,False,True,0.764,Spring,Saturday,Stayover,29.9,Team A,Pass,False,90.9,10:09,True
2025-04-05,236,Superior,4,False,False,True,0.764,Spring,Saturday,Stayover,34.7,Team B,Pass,False,140.0,09:56,True
2025-04-05,237,Superior,1,False,False,True,0.764,Spring,Saturday,Stayover,23.0,Team C,Pass,False,82.0,09:24,True
2025-04-05,239,Superior,1,False,False,True,0.764,Spring,Saturday,Stayover,27.1,Team E,Pass,False,93.0,10:37,True
2025-04-05,240,Superior,4,False,False,True,0.764,Spring,Saturday,Stayover,29.3,Team F,Pass,False,95.7,09:25,True
2025-04-05,303,Suite,2,False,False,True,0.764,Spring,Saturday,Stayover,40.8,Team C,Pass,False,125.1,09:33,True
2025-04-05,304,Suite,3,False,False,True,0.764,Spring,Saturday,Stayover,38.2,Team D,Fail,True,168.3,10:52,True
2025-04-05,305,Suite,4,False,False,True,0.764,Spring,Saturday,Stayover,48.7,Team E,Fail,False,147.2,09:50,True
2025-04-05,306,Suite,3,True,True,False,0.764,Spring,Saturday,Checkout,63.0,Team F,Fail,True,215.1,11:16,True
2025-04-05,307,Suite,4,True,True,False,0.764,Spring,Saturday,Checkout,60.8,Team A,Pass,False,247.1,10:27,True
2025-04-05,308,Suite,1,False,False,True,0.764,Spring,Saturday,Stayover,38.7,Team B,Pass,False,127.7,10:34,True
2025-04-05,309,Suite,3,True,True,False,0.764,Spring,Saturday,Checkout,52.1,Team C,Fail,False,236.2,10:19,True
2025-04-05,310,Suite,1,False,False,True,0.764,Spring,Saturday,Stayover,33.4,Team D,Fail,True,125.6,10:03,True
2025-04-05,311,Suite,3,False,False,True,0.764,Spring,Saturday,Stayover,44.5,Team E,Pass,False,147.9,12:24,True
2025-04-05,312,Suite,1,False,False,True,0.764,Spring,Saturday,Stayover,38.2,Team F,Fail,True,86.8,11:33,True
2025-04-05,313,Suite,2,False,False,True,0.764,Spring,Saturday,Stayover,36.2,Team A,Pass,False,141.2,08:46,True
2025-04-05,314,Suite,2,False,False,True,0.764,Spring,Saturday,Stayover,41.1,Team B,Pass,False,144.7,09:26,True
2025-04-05,315,Suite,1,True,True,False,0.764,Spring,Saturday,Checkout,45.4,Team C,Pass,False,215.3,11:45,True
2025-04-05,316,Suite,1,False,False,True,0.764,Spring,Saturday,Stayover,35.4,Team D,Pass,False,111.3,10:20,True
2025-04-05,317,Suite,3,False,False,True,0.764,Spring,Saturday,Stayover,42.3,Team E,Pass,False,140.7,10:50,True
2025-04-05,318,Suite,3,False,False,True,0.764,Spring,Saturday,Stayover,34.5,Team F,Pass,False,146.2,11:14,True
2025-04-05,319,Suite,4,True,True,False,0.764,Spring,Saturday,Checkout,53.9,Team A,Fail,True,224.8,12:28,True
2025-04-05,320,Suite,2,False,False,True,0.764,Spring,Saturday,Stayover,38.5,Team B,Pass,False,132.1,11:38,True
2025-04-06,102,Standard,2,False,False,True,0.747,Spring,Sunday,Stayover,20.1,Team A,Pass,False,92.8,08:46,True
2025-04-06,103,Standard,2,True,True,False,0.747,Spring,Sunday,Checkout,41.2,Team B,Pass,False,118.5,11:04,True
2025-04-06,106,Standard,2,True,True,False,0.747,Spring,Sunday,Checkout,35.2,Team E,Pass,False,113.7,11:08,True
2025-04-06,107,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,14.9,Team F,Pass,False,47.9,10:22,True
2025-04-06,108,Standard,2,True,True,False,0.747,Spring,Sunday,Checkout,33.9,Team A,Pass,False,128.6,09:55,True
2025-04-06,110,Standard,2,False,False,True,0.747,Spring,Sunday,Stayover,29.5,Team C,Pass,False,98.0,12:04,True
2025-04-06,111,Standard,2,True,True,False,0.747,Spring,Sunday,Checkout,30.8,Team D,Pass,False,124.5,11:15,True
2025-04-06,112,Standard,1,True,True,False,0.747,Spring,Sunday,Checkout,31.7,Team E,Pass,False,85.2,12:03,True
2025-04-06,114,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,24.6,Team A,Pass,False,43.0,10:43,True
2025-04-06,115,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,10.9,Team B,Fail,True,88.7,11:02,True
2025-04-06,116,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,18.4,Team C,Pass,False,91.9,09:06,True
2025-04-06,118,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,16.3,Team E,Fail,True,60.8,09:01,True
2025-04-06,119,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,19.8,Team F,Pass,False,89.7,09:23,True
2025-04-06,120,Standard,2,False,False,True,0.747,Spring,Sunday,Stayover,22.2,Team A,Pass,False,89.4,09:49,True
2025-04-06,121,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,23.0,Team B,Fail,True,58.5,09:52,True
2025-04-06,122,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,20.0,Team C,Pass,False,50.4,10:23,True
2025-04-06,123,Standard,2,True,True,False,0.747,Spring,Sunday,Checkout,36.1,Team D,Pass,False,90.9,10:17,True
2025-04-06,124,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,19.7,Team E,Fail,False,66.6,11:42,True
2025-04-06,126,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,17.1,Team A,Pass,False,78.8,11:55,True
2025-04-06,128,Standard,2,False,False,True,0.747,Spring,Sunday,Stayover,24.9,Team C,Pass,False,81.5,09:27,True
2025-04-06,129,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,10.7,Team D,Pass,False,68.8,09:20,True
2025-04-06,132,Standard,2,True,True,False,0.747,Spring,Sunday,Checkout,34.8,Team A,Pass,False,156.2,12:01,True
2025-04-06,135,Standard,2,False,False,True,0.747,Spring,Sunday,Stayover,25.7,Team D,Pass,False,95.5,09:17,True
2025-04-06,136,Standard,2,False,False,True,0.747,Spring,Sunday,Stayover,18.0,Team E,Pass,False,85.8,10:00,True
2025-04-06,137,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,21.8,Team F,Pass,False,73.8,11:21,True
2025-04-06,138,Standard,1,False,False,True,0.747,Spring,Sunday,Stayover,16.4,Team A,Pass,False,76.2,09:24,True
2025-04-06,139,Standard,2,False,False,True,0.747,Spring,Sunday,Stayover,22.2,Team B,Pass,False,82.3,08:55,True
2025-04-06,140,Standard,2,False,False,True,0.747,Spring,Sunday,Stayover,19.9,Team C,Pass,False,79.0,10:17,True
2025-04-06,201,Superior,3,True,True,False,0.747,Spring,Sunday,Checkout,37.7,Team D,Pass,False,156.3,10:42,True
2025-04-06,202,Superior,2,False,False,True,0.747,Spring,Sunday,Stayover,23.6,Team E,Pass,False,101.2,11:32,True
2025-04-06,203,Superior,3,True,True,False,0.747,Spring,Sunday,Checkout,49.9,Team F,Pass,False,160.7,12:10,True
2025-04-06,204,Superior,4,False,False,True,0.747,Spring,Sunday,Stayover,29.9,Team A,Pass,False,119.7,10:30,True
2025-04-06,205,Superior,2,False,False,True,0.747,Spring,Sunday,Stayover,29.5,Team B,Pass,False,83.0,08:59,True
2025-04-06,206,Superior,2,False,False,True,0.747,Spring,Sunday,Stayover,35.0,Team C,Pass,False,102.3,11:57,True
2025-04-06,210,Superior,3,False,False,True,0.747,Spring,Sunday,Stayover,25.9,Team A,Pass,False,84.8,10:07,True
2025-04-06,211,Superior,4,False,False,True,0.747,Spring,Sunday,Stayover,35.8,Team B,Fail,True,134.6,09:49,True
2025-04-06,212,Superior,1,False,False,True,0.747,Spring,Sunday,Stayover,27.7,Team C,Fail,True,88.1,09:05,True
2025-04-06,213,Superior,1,False,False,True,0.747,Spring,Sunday,Stayover,36.2,Team D,Pass,False,104.6,09:57,True
2025-04-06,214,Superior,1,False,False,True,0.747,Spring,Sunday,Stayover,24.6,Team E,Pass,False,83.0,10:14,True
2025-04-06,216,Superior,3,True,True,False,0.747,Spring,Sunday,Checkout,46.5,Team A,Pass,False,143.2,11:15,True
2025-04-06,217,Superior,3,True,True,False,0.747,Spring,Sunday,Checkout,51.1,Team B,Pass,False,158.0,11:19,True
2025-04-06,218,Superior,4,False,False,True,0.747,Spring,Sunday,Stayover,32.1,Team C,Pass,False,104.4,12:00,True
2025-04-06,222,Superior,2,False,False,True,0.747,Spring,Sunday,Stayover,20.7,Team A,Pass,False,103.4,11:17,True
2025-04-06,223,Superior,3,False,False,True,0.747,Spring,Sunday,Stayover,35.4,Team B,Pass,False,121.2,11:34,True
2025-04-06,224,Superior,2,False,False,True,0.747,Spring,Sunday,Stayover,26.2,Team C,Pass,False,98.1,08:47,True
2025-04-06,226,Superior,1,False,False,True,0.747,Spring,Sunday,Stayover,23.6,Team E,Fail,False,57.5,10:48,True
2025-04-06,227,Superior,3,False,False,True,0.747,Spring,Sunday,Stayover,28.4,Team F,Pass,False,110.2,10:23,True
2025-04-06,229,Superior,4,True,True,False,0.747,Spring,Sunday,Checkout,42.9,Team B,Pass,False,161.1,09:28,True
2025-04-06,230,Superior,4,False,False,True,0.747,Spring,Sunday,Stayover,28.8,Team C,Fail,False,100.3,09:00,True
2025-04-06,231,Superior,4,True,True,False,0.747,Spring,Sunday,Checkout,46.0,Team D,Fail,False,178.9,09:28,True
2025-04-06,232,Superior,4,True,True,False,0.747,Spring,Sunday,Checkout,53.0,Team E,Pass,False,162.1,11:12,True
2025-04-06,233,Superior,2,True,True,False,0.747,Spring,Sunday,Checkout,34.3,Team F,Fail,True,124.2,10:45,True
2025-04-06,234,Superior,2,False,False,True,0.747,Spring,Sunday,Stayover,18.7,Team A,Fail,True,108.1,11:55,True
2025-04-06,235,Superior,3,False,False,True,0.747,Spring,Sunday,Stayover,20.5,Team B,Pass,False,78.8,11:29,True
2025-04-06,236,Superior,1,True,True,False,0.747,Spring,Sunday,Checkout,32.6,Team C,Pass,False,146.0,09:04,True
2025-04-06,237,Superior,4,True,True,False,0.747,Spring,Sunday,Checkout,36.8,Team D,Pass,False,166.9,09:11,True
2025-04-06,239,Superior,1,True,True,False,0.747,Spring,Sunday,Checkout,35.8,Team F,Fail,True,139.0,09:23,True
2025-04-06,301,Suite,4,False,False,True,0.747,Spring,Sunday,Stayover,41.3,Team B,Pass,False,157.9,10:00,True
2025-04-06,304,Suite,2,False,False,True,0.747,Spring,Sunday,Stayover,38.5,Team E,Pass,False,127.8,10:19,True
2025-04-06,310,Suite,4,True,True,False,0.747,Spring,Sunday,Checkout,56.6,Team E,Pass,False,223.0,10:37,True
2025-04-06,311,Suite,3,False,False,True,0.747,Spring,Sunday,Stayover,37.3,Team F,Pass,False,151.6,10:48,True
2025-04-06,312,Suite,3,True,True,False,0.747,Spring,Sunday,Checkout,53.1,Team A,Pass,False,231.2,11:10,True
2025-04-06,313,Suite,4,True,True,False,0.747,Spring,Sunday,Checkout,53.7,Team B,Pass,False,232.0,11:21,True
2025-04-06,314,Suite,1,False,False,True,0.747,Spring,Sunday,Stayover,31.5,Team C,Pass,False,126.3,10:29,True
2025-04-06,315,Suite,1,False,False,True,0.747,Spring,Sunday,Stayover,42.4,Team D,Pass,False,163.3,10:50,True
2025-04-06,316,Suite,1,True,True,False,0.747,Spring,Sunday,Checkout,51.6,Team E,Pass,False,217.1,10:12,True
2025-04-06,318,Suite,1,False,False,True,0.747,Spring,Sunday,Stayover,38.2,Team A,Pass,False,140.8,09:39,True
2025-04-06,319,Suite,1,True,True,False,0.747,Spring,Sunday,Checkout,55.1,Team B,Pass,False,212.2,09:40,True
2025-04-06,320,Suite,3,True,True,False,0.747,Spring,Sunday,Checkout,59.3,Team C,Pass,False,245.5,09:58,True
2025-04-07,101,Standard,1,True,True,False,0.703,Spring,Monday,Checkout,30.7,Team A,Fail,True,99.0,09:00,True
2025-04-07,102,Standard,2,False,False,True,0.703,Spring,Monday,Stayover,20.6,Team B,Pass,False,75.0,08:44,True
2025-04-07,103,Standard,2,True,True,False,0.703,Spring,Monday,Checkout,32.1,Team C,Pass,False,103.1,11:57,True
2025-04-07,104,Standard,1,True,True,False,0.703,Spring,Monday,Checkout,34.5,Team D,Pass,False,107.3,08:59,True
2025-04-07,105,Standard,1,False,False,True,0.703,Spring,Monday,Stayover,12.9,Team E,Pass,False,66.8,08:57,True
2025-04-07,108,Standard,2,False,False,True,0.703,Spring,Monday,Stayover,18.1,Team B,Pass,False,64.3,09:46,True
2025-04-07,110,Standard,1,False,False,True,0.703,Spring,Monday,Stayover,22.4,Team D,Pass,False,70.0,11:48,True
2025-04-07,112,Standard,1,False,False,True,0.703,Spring,Monday,Stayover,15.6,Team F,Pass,False,60.9,09:27,True
2025-04-07,113,Standard,1,False,False,True,0.703,Spring,Monday,Stayover,20.9,Team A,Pass,False,68.7,11:10,True
2025-04-07,114,Standard,2,True,True,False,0.703,Spring,Monday,Checkout,35.4,Team B,Pass,False,128.2,10:10,True
2025-04-07,115,Standard,2,False,False,True,0.703,Spring,Monday,Stayover,15.5,Team C,Pass,False,105.7,11:47,True
2025-04-07,116,Standard,1,False,False,True,0.703,Spring,Monday,Stayover,12.8,Team D,Pass,False,53.5,08:50,True
2025-04-07,117,Standard,2,False,False,True,0.703,Spring,Monday,Stayover,21.5,Team E,Pass,False,84.3,11:02,True
2025-04-07,120,Standard,1,False,False,True,0.703,Spring,Monday,Stayover,19.4,Team B,Pass,False,61.4,10:05,True
2025-04-07,121,Standard,1,False,False,True,0.703,Spring,Monday,Stayover,18.8,Team C,Pass,False,70.1,11:10,True
2025-04-07,123,Standard,1,True,True,False,0.703,Spring,Monday,Checkout,37.5,Team E,Pass,False,114.5,09:41,True
2025-04-07,124,Standard,1,False,False,True,0.703,Spring,Monday,Stayover,23.6,Team F,Pass,False,76.6,11:10,True
2025-04-07,125,Standard,2,False,False,True,0.703,Spring,Monday,Stayover,20.1,Team A,Pass,False,62.5,11:57,True
